date,date_key,year,quarter,month,month_name,month_short,day_of_month,fiscal_year,fiscal_quarter,fiscal_period_label,is_within_next_12_months,is_past
2026-11-23,20261123,2026,4,11,November,Nov,23,2027,1,FY2027 Q1,True,False
2026-11-24,20261124,2026,4,11,November,Nov,24,2027,1,FY2027 Q1,True,False
2026-11-25,20261125,2026,4,11,November,Nov,25,2027,1,FY2027 Q1,True,False
2026-11-26,20261126,2026,4,11,November,Nov,26,2027,1,FY2027 Q1,True,False
2026-11-27,20261127,2026,4,11,November,Nov,27,2027,1,FY2027 Q1,True,False
2026-11-28,20261128,2026,4,11,November,Nov,28,2027,1,FY2027 Q1,True,False
2026-11-29,20261129,2026,4,11,November,Nov,29,2027,1,FY2027 Q1,True,False
2026-11-30,20261130,2026,4,11,November,Nov,30,2027,1,FY2027 Q1,True,False
2026-12-01,20261201,2026,4,12,December,Dec,1,2027,1,FY2027 Q1,True,False
2026-12-02,20261202,2026,4,12,December,Dec,2,2027,1,FY2027 Q1,True,False
2026-12-03,20261203,2026,4,12,December,Dec,3,2027,1,FY2027 Q1,True,False
2026-12-04,20261204,2026,4,12,December,Dec,4,2027,1,FY2027 Q1,True,False
2026-12-06,20261206,2026,4,12,December,Dec,6,2027,1,FY2027 Q1,True,False
2026-12-07,20261207,2026,4,12,December,Dec,7,2027,1,FY2027 Q1,True,False
2026-12-08,20261208,2026,4,12,December,Dec,8,2027,1,FY2027 Q1,True,False
2026-12-12,20261212,2026,4,12,December,Dec,12,2027,1,FY2027 Q1,True,False
2026-12-13,20261213,2026,4,12,December,Dec,13,2027,1,FY2027 Q1,True,False
2026-12-14,20261214,2026,4,12,December,Dec,14,2027,1,FY2027 Q1,True,False
2026-12-15,20261215,2026,4,12,December,Dec,15,2027,1,FY2027 Q1,True,False
2026-12-16,20261216,2026,4,12,December,Dec,16,2027,1,FY2027 Q1,True,False
2026-12-17,20261217,2026,4,12,December,Dec,17,2027,1,FY2027 Q1,True,False
2026-12-18,20261218,2026,4,12,December,Dec,18,2027,1,FY2027 Q1,True,False
2026-12-19,20261219,2026,4,12,December,Dec,19,2027,1,FY2027 Q1,True,False
2026-12-20,20261220,2026,4,12,December,Dec,20,2027,1,FY2027 Q1,True,False
2026-12-21,20261221,2026,4,12,December,Dec,21,2027,1,FY2027 Q1,True,False
2026-12-22,20261222,2026,4,12,December,Dec,22,2027,1,FY2027 Q1,True,False
2026-12-24,20261224,2026,4,12,December,Dec,24,2027,1,FY2027 Q1,True,False
2026-12-25,20261225,2026,4,12,December,Dec,25,2027,1,FY2027 Q1,True,False
2026-12-26,20261226,2026,4,12,December,Dec,26,2027,1,FY2027 Q1,True,False
2026-12-28,20261228,2026,4,12,December,Dec,28,2027,1,FY2027 Q1,True,False
2026-12-29,20261229,2026,4,12,December,Dec,29,2027,1,FY2027 Q1,True,False
2026-12-30,20261230,2026,4,12,December,Dec,30,2027,1,FY2027 Q1,True,False
2026-12-31,20261231,2026,4,12,December,Dec,31,2027,1,FY2027 Q1,True,False
2027-01-01,20270101,2027,1,1,January,Jan,1,2027,2,FY2027 Q2,True,False
2027-01-02,20270102,2027,1,1,January,Jan,2,2027,2,FY2027 Q2,True,False
2027-01-03,20270103,2027,1,1,January,Jan,3,2027,2,FY2027 Q2,True,False
2027-01-04,20270104,2027,1,1,January,Jan,4,2027,2,FY2027 Q2,True,False
2027-01-06,20270106,2027,1,1,January,Jan,6,2027,2,FY2027 Q2,True,False
2027-01-07,20270107,2027,1,1,January,Jan,7,2027,2,FY2027 Q2,True,False
2027-01-08,20270108,2027,1,1,January,Jan,8,2027,2,FY2027 Q2,True,False
2027-01-11,20270111,2027,1,1,January,Jan,11,2027,2,FY2027 Q2,True,False
2027-01-13,20270113,2027,1,1,January,Jan,13,2027,2,FY2027 Q2,True,False
2027-01-14,20270114,2027,1,1,January,Jan,14,2027,2,FY2027 Q2,True,False
2027-01-15,20270115,2027,1,1,January,Jan,15,2027,2,FY2027 Q2,True,False
2027-01-17,20270117,2027,1,1,January,Jan,17,2027,2,FY2027 Q2,True,False
2027-01-18,20270118,2027,1,1,January,Jan,18,2027,2,FY2027 Q2,True,False
2027-01-19,20270119,2027,1,1,January,Jan,19,2027,2,FY2027 Q2,True,False
2027-01-20,20270120,2027,1,1,January,Jan,20,2027,2,FY2027 Q2,True,False
2027-01-22,20270122,2027,1,1,January,Jan,22,2027,2,FY2027 Q2,True,False
2027-01-24,20270124,2027,1,1,January,Jan,24,2027,2,FY2027 Q2,True,False
2027-01-25,20270125,2027,1,1,January,Jan,25,2027,2,FY2027 Q2,True,False
2027-01-26,20270126,2027,1,1,January,Jan,26,2027,2,FY2027 Q2,True,False
2027-01-27,20270127,2027,1,1,January,Jan,27,2027,2,FY2027 Q2,True,False
2027-01-28,20270128,2027,1,1,January,Jan,28,2027,2,FY2027 Q2,True,False
2027-01-29,20270129,2027,1,1,January,Jan,29,2027,2,FY2027 Q2,True,False
2027-01-30,20270130,2027,1,1,January,Jan,30,2027,2,FY2027 Q2,True,False
2027-01-31,20270131,2027,1,1,January,Jan,31,2027,2,FY2027 Q2,True,False
2027-02-02,20270202,2027,1,2,February,Feb,2,2027,2,FY2027 Q2,True,False
2027-02-04,20270204,2027,1,2,February,Feb,4,2027,2,FY2027 Q2,True,False
2027-02-05,20270205,2027,1,2,February,Feb,5,2027,2,FY2027 Q2,True,False
2027-02-06,20270206,2027,1,2,February,Feb,6,2027,2,FY2027 Q2,True,False
2027-02-13,20270213,2027,1,2,February,Feb,13,2027,2,FY2027 Q2,True,False
2027-02-14,20270214,2027,1,2,February,Feb,14,2027,2,FY2027 Q2,True,False
2027-02-15,20270215,2027,1,2,February,Feb,15,2027,2,FY2027 Q2,True,False
2027-02-16,20270216,2027,1,2,February,Feb,16,2027,2,FY2027 Q2,True,False
2027-02-18,20270218,2027,1,2,February,Feb,18,2027,2,FY2027 Q2,True,False
2027-02-19,20270219,2027,1,2,February,Feb,19,2027,2,FY2027 Q2,True,False
2027-02-20,20270220,2027,1,2,February,Feb,20,2027,2,FY2027 Q2,True,False
2027-02-25,20270225,2027,1,2,February,Feb,25,2027,2,FY2027 Q2,True,False
2027-02-27,20270227,2027,1,2,February,Feb,27,2027,2,FY2027 Q2,True,False
2027-02-28,20270228,2027,1,2,February,Feb,28,2027,2,FY2027 Q2,True,False
2027-03-01,20270301,2027,1,3,March,Mar,1,2027,2,FY2027 Q2,True,False
2027-03-02,20270302,2027,1,3,March,Mar,2,2027,2,FY2027 Q2,True,False
2027-03-03,20270303,2027,1,3,March,Mar,3,2027,2,FY2027 Q2,True,False
2027-03-05,20270305,2027,1,3,March,Mar,5,2027,2,FY2027 Q2,True,False
2027-03-07,20270307,2027,1,3,March,Mar,7,2027,2,FY2027 Q2,True,False
2027-03-08,20270308,2027,1,3,March,Mar,8,2027,2,FY2027 Q2,True,False
2027-03-09,20270309,2027,1,3,March,Mar,9,2027,2,FY2027 Q2,True,False
2027-03-12,20270312,2027,1,3,March,Mar,12,2027,2,FY2027 Q2,True,False
2027-03-14,20270314,2027,1,3,March,Mar,14,2027,2,FY2027 Q2,True,False
2027-03-15,20270315,2027,1,3,March,Mar,15,2027,2,FY2027 Q2,True,False
2027-03-16,20270316,2027,1,3,March,Mar,16,2027,2,FY2027 Q2,True,False
2027-03-19,20270319,2027,1,3,March,Mar,19,2027,2,FY2027 Q2,True,False
2027-03-20,20270320,2027,1,3,March,Mar,20,2027,2,FY2027 Q2,True,False
2027-03-21,20270321,2027,1,3,March,Mar,21,2027,2,FY2027 Q2,True,False
2027-03-22,20270322,2027,1,3,March,Mar,22,2027,2,FY2027 Q2,True,False
2027-03-23,20270323,2027,1,3,March,Mar,23,2027,2,FY2027 Q2,True,False
2027-03-25,20270325,2027,1,3,March,Mar,25,2027,2,FY2027 Q2,True,False
2027-03-26,20270326,2027,1,3,March,Mar,26,2027,2,FY2027 Q2,True,False
2027-03-27,20270327,2027,1,3,March,Mar,27,2027,2,FY2027 Q2,True,False
2027-03-28,20270328,2027,1,3,March,Mar,28,2027,2,FY2027 Q2,True,False
2027-03-30,20270330,2027,1,3,March,Mar,30,2027,2,FY2027 Q2,True,False
2027-03-31,20270331,2027,1,3,March,Mar,31,2027,2,FY2027 Q2,True,False
2027-04-01,20270401,2027,2,4,April,Apr,1,2027,3,FY2027 Q3,True,False
2027-04-02,20270402,2027,2,4,April,Apr,2,2027,3,FY2027 Q3,True,False
2027-04-03,20270403,2027,2,4,April,Apr,3,2027,3,FY2027 Q3,True,False
2027-04-04,20270404,2027,2,4,April,Apr,4,2027,3,FY2027 Q3,True,False
2027-04-05,20270405,2027,2,4,April,Apr,5,2027,3,FY2027 Q3,True,False
2027-04-06,20270406,2027,2,4,April,Apr,6,2027,3,FY2027 Q3,True,False
2027-04-12,20270412,2027,2,4,April,Apr,12,2027,3,FY2027 Q3,True,False
2027-04-14,20270414,2027,2,4,April,Apr,14,2027,3,FY2027 Q3,True,False
2027-04-17,20270417,2027,2,4,April,Apr,17,2027,3,FY2027 Q3,True,False
2027-04-20,20270420,2027,2,4,April,Apr,20,2027,3,FY2027 Q3,True,False
2027-04-21,20270421,2027,2,4,April,Apr,21,2027,3,FY2027 Q3,True,False
2027-04-25,20270425,2027,2,4,April,Apr,25,2027,3,FY2027 Q3,True,False
2027-04-27,20270427,2027,2,4,April,Apr,27,2027,3,FY2027 Q3,True,False
2027-04-28,20270428,2027,2,4,April,Apr,28,2027,3,FY2027 Q3,True,False
2027-04-29,20270429,2027,2,4,April,Apr,29,2027,3,FY2027 Q3,True,False
2027-04-30,20270430,2027,2,4,April,Apr,30,2027,3,FY2027 Q3,True,False
2027-05-01,20270501,2027,2,5,May,May,1,2027,3,FY2027 Q3,True,False
2027-05-02,20270502,2027,2,5,May,May,2,2027,3,FY2027 Q3,True,False
2027-05-04,20270504,2027,2,5,May,May,4,2027,3,FY2027 Q3,True,False
2027-05-06,20270506,2027,2,5,May,May,6,2027,3,FY2027 Q3,True,False
2027-05-10,20270510,2027,2,5,May,May,10,2027,3,FY2027 Q3,True,False
2027-05-11,20270511,2027,2,5,May,May,11,2027,3,FY2027 Q3,True,False
2027-05-12,20270512,2027,2,5,May,May,12,2027,3,FY2027 Q3,True,False
2027-05-15,20270515,2027,2,5,May,May,15,2027,3,FY2027 Q3,True,False
2027-05-16,20270516,2027,2,5,May,May,16,2027,3,FY2027 Q3,True,False
2027-05-19,20270519,2027,2,5,May,May,19,2027,3,FY2027 Q3,True,False
2027-05-20,20270520,2027,2,5,May,May,20,2027,3,FY2027 Q3,True,False
2027-05-21,20270521,2027,2,5,May,May,21,2027,3,FY2027 Q3,True,False
2027-05-22,20270522,2027,2,5,May,May,22,2027,3,FY2027 Q3,True,False
2027-05-26,20270526,2027,2,5,May,May,26,2027,3,FY2027 Q3,True,False
2027-05-27,20270527,2027,2,5,May,May,27,2027,3,FY2027 Q3,True,False
2027-05-28,20270528,2027,2,5,May,May,28,2027,3,FY2027 Q3,True,False
2027-05-29,20270529,2027,2,5,May,May,29,2027,3,FY2027 Q3,True,False
2027-05-31,20270531,2027,2,5,May,May,31,2027,3,FY2027 Q3,True,False
2027-06-01,20270601,2027,2,6,June,Jun,1,2027,3,FY2027 Q3,True,False
2027-06-03,20270603,2027,2,6,June,Jun,3,2027,3,FY2027 Q3,True,False
2027-06-04,20270604,2027,2,6,June,Jun,4,2027,3,FY2027 Q3,True,False
2027-06-05,20270605,2027,2,6,June,Jun,5,2027,3,FY2027 Q3,True,False
2027-06-06,20270606,2027,2,6,June,Jun,6,2027,3,FY2027 Q3,True,False
2027-06-07,20270607,2027,2,6,June,Jun,7,2027,3,FY2027 Q3,True,False
2027-06-10,20270610,2027,2,6,June,Jun,10,2027,3,FY2027 Q3,True,False
2027-06-11,20270611,2027,2,6,June,Jun,11,2027,3,FY2027 Q3,True,False
2027-06-12,20270612,2027,2,6,June,Jun,12,2027,3,FY2027 Q3,True,False
2027-06-13,20270613,2027,2,6,June,Jun,13,2027,3,FY2027 Q3,True,False
2027-06-15,20270615,2027,2,6,June,Jun,15,2027,3,FY2027 Q3,True,False
2027-06-16,20270616,2027,2,6,June,Jun,16,2027,3,FY2027 Q3,True,False
2027-06-18,20270618,2027,2,6,June,Jun,18,2027,3,FY2027 Q3,True,False
2027-06-20,20270620,2027,2,6,June,Jun,20,2027,3,FY2027 Q3,True,False
2027-06-22,20270622,2027,2,6,June,Jun,22,2027,3,FY2027 Q3,True,False
2027-06-23,20270623,2027,2,6,June,Jun,23,2027,3,FY2027 Q3,True,False
2027-06-26,20270626,2027,2,6,June,Jun,26,2027,3,FY2027 Q3,True,False
2027-06-28,20270628,2027,2,6,June,Jun,28,2027,3,FY2027 Q3,True,False
2027-06-29,20270629,2027,2,6,June,Jun,29,2027,3,FY2027 Q3,True,False
2027-06-30,20270630,2027,2,6,June,Jun,30,2027,3,FY2027 Q3,True,False
2027-07-01,20270701,2027,3,7,July,Jul,1,2027,4,FY2027 Q4,True,False
2027-07-02,20270702,2027,3,7,July,Jul,2,2027,4,FY2027 Q4,True,False
2027-07-03,20270703,2027,3,7,July,Jul,3,2027,4,FY2027 Q4,True,False
2027-07-04,20270704,2027,3,7,July,Jul,4,2027,4,FY2027 Q4,True,False
2027-07-05,20270705,2027,3,7,July,Jul,5,2027,4,FY2027 Q4,True,False
2027-07-06,20270706,2027,3,7,July,Jul,6,2027,4,FY2027 Q4,True,False
2027-07-09,20270709,2027,3,7,July,Jul,9,2027,4,FY2027 Q4,True,False
2027-07-10,20270710,2027,3,7,July,Jul,10,2027,4,FY2027 Q4,True,False
2027-07-11,20270711,2027,3,7,July,Jul,11,2027,4,FY2027 Q4,True,False
2027-07-12,20270712,2027,3,7,July,Jul,12,2027,4,FY2027 Q4,True,False
2027-07-14,20270714,2027,3,7,July,Jul,14,2027,4,FY2027 Q4,True,False
2027-07-16,20270716,2027,3,7,July,Jul,16,2027,4,FY2027 Q4,False,False
2027-07-17,20270717,2027,3,7,July,Jul,17,2027,4,FY2027 Q4,False,False
2027-07-18,20270718,2027,3,7,July,Jul,18,2027,4,FY2027 Q4,False,False
2027-07-19,20270719,2027,3,7,July,Jul,19,2027,4,FY2027 Q4,False,False
2027-07-21,20270721,2027,3,7,July,Jul,21,2027,4,FY2027 Q4,False,False
2027-07-22,20270722,2027,3,7,July,Jul,22,2027,4,FY2027 Q4,False,False
2027-07-23,20270723,2027,3,7,July,Jul,23,2027,4,FY2027 Q4,False,False
2027-07-24,20270724,2027,3,7,July,Jul,24,2027,4,FY2027 Q4,False,False
2027-07-26,20270726,2027,3,7,July,Jul,26,2027,4,FY2027 Q4,False,False
2027-07-28,20270728,2027,3,7,July,Jul,28,2027,4,FY2027 Q4,False,False
2027-07-30,20270730,2027,3,7,July,Jul,30,2027,4,FY2027 Q4,False,False
2027-07-31,20270731,2027,3,7,July,Jul,31,2027,4,FY2027 Q4,False,False
2027-08-01,20270801,2027,3,8,August,Aug,1,2027,4,FY2027 Q4,False,False
2027-08-02,20270802,2027,3,8,August,Aug,2,2027,4,FY2027 Q4,False,False
2027-08-03,20270803,2027,3,8,August,Aug,3,2027,4,FY2027 Q4,False,False
2027-08-04,20270804,2027,3,8,August,Aug,4,2027,4,FY2027 Q4,False,False
2027-08-05,20270805,2027,3,8,August,Aug,5,2027,4,FY2027 Q4,False,False
2027-08-08,20270808,2027,3,8,August,Aug,8,2027,4,FY2027 Q4,False,False
2027-08-13,20270813,2027,3,8,August,Aug,13,2027,4,FY2027 Q4,False,False
2027-08-14,20270814,2027,3,8,August,Aug,14,2027,4,FY2027 Q4,False,False
2027-08-15,20270815,2027,3,8,August,Aug,15,2027,4,FY2027 Q4,False,False
2027-08-18,20270818,2027,3,8,August,Aug,18,2027,4,FY2027 Q4,False,False
2027-08-20,20270820,2027,3,8,August,Aug,20,2027,4,FY2027 Q4,False,False
2027-08-21,20270821,2027,3,8,August,Aug,21,2027,4,FY2027 Q4,False,False
2027-08-22,20270822,2027,3,8,August,Aug,22,2027,4,FY2027 Q4,False,False
2027-08-27,20270827,2027,3,8,August,Aug,27,2027,4,FY2027 Q4,False,False
2027-08-28,20270828,2027,3,8,August,Aug,28,2027,4,FY2027 Q4,False,False
2027-08-29,20270829,2027,3,8,August,Aug,29,2027,4,FY2027 Q4,False,False
2027-08-30,20270830,2027,3,8,August,Aug,30,2027,4,FY2027 Q4,False,False
2027-08-31,20270831,2027,3,8,August,Aug,31,2027,4,FY2027 Q4,False,False
2027-09-01,20270901,2027,3,9,September,Sep,1,2027,4,FY2027 Q4,False,False
2027-09-02,20270902,2027,3,9,September,Sep,2,2027,4,FY2027 Q4,False,False
2027-09-03,20270903,2027,3,9,September,Sep,3,2027,4,FY2027 Q4,False,False
2027-09-04,20270904,2027,3,9,September,Sep,4,2027,4,FY2027 Q4,False,False
2027-09-08,20270908,2027,3,9,September,Sep,8,2027,4,FY2027 Q4,False,False
2027-09-09,20270909,2027,3,9,September,Sep,9,2027,4,FY2027 Q4,False,False
2027-09-10,20270910,2027,3,9,September,Sep,10,2027,4,FY2027 Q4,False,False
2027-09-14,20270914,2027,3,9,September,Sep,14,2027,4,FY2027 Q4,False,False
2027-09-15,20270915,2027,3,9,September,Sep,15,2027,4,FY2027 Q4,False,False
2027-09-16,20270916,2027,3,9,September,Sep,16,2027,4,FY2027 Q4,False,False
2027-09-17,20270917,2027,3,9,September,Sep,17,2027,4,FY2027 Q4,False,False
2027-09-19,20270919,2027,3,9,September,Sep,19,2027,4,FY2027 Q4,False,False
2027-09-20,20270920,2027,3,9,September,Sep,20,2027,4,FY2027 Q4,False,False
2027-09-21,20270921,2027,3,9,September,Sep,21,2027,4,FY2027 Q4,False,False
2027-09-22,20270922,2027,3,9,September,Sep,22,2027,4,FY2027 Q4,False,False
2027-09-23,20270923,2027,3,9,September,Sep,23,2027,4,FY2027 Q4,False,False
2027-09-24,20270924,2027,3,9,September,Sep,24,2027,4,FY2027 Q4,False,False
2027-09-25,20270925,2027,3,9,September,Sep,25,2027,4,FY2027 Q4,False,False
2027-09-26,20270926,2027,3,9,September,Sep,26,2027,4,FY2027 Q4,False,False
2027-09-27,20270927,2027,3,9,September,Sep,27,2027,4,FY2027 Q4,False,False
2027-09-28,20270928,2027,3,9,September,Sep,28,2027,4,FY2027 Q4,False,False
2027-09-29,20270929,2027,3,9,September,Sep,29,2027,4,FY2027 Q4,False,False
2027-09-30,20270930,2027,3,9,September,Sep,30,2027,4,FY2027 Q4,False,False
2027-10-01,20271001,2027,4,10,October,Oct,1,2028,1,FY2028 Q1,False,False
2027-10-03,20271003,2027,4,10,October,Oct,3,2028,1,FY2028 Q1,False,False
2027-10-04,20271004,2027,4,10,October,Oct,4,2028,1,FY2028 Q1,False,False
2027-10-05,20271005,2027,4,10,October,Oct,5,2028,1,FY2028 Q1,False,False
2027-10-06,20271006,2027,4,10,October,Oct,6,2028,1,FY2028 Q1,False,False
2027-10-10,20271010,2027,4,10,October,Oct,10,2028,1,FY2028 Q1,False,False
2027-10-14,20271014,2027,4,10,October,Oct,14,2028,1,FY2028 Q1,False,False
2027-10-15,20271015,2027,4,10,October,Oct,15,2028,1,FY2028 Q1,False,False
2027-10-16,20271016,2027,4,10,October,Oct,16,2028,1,FY2028 Q1,False,False
2027-10-18,20271018,2027,4,10,October,Oct,18,2028,1,FY2028 Q1,False,False
2027-10-19,20271019,2027,4,10,October,Oct,19,2028,1,FY2028 Q1,False,False
2027-10-21,20271021,2027,4,10,October,Oct,21,2028,1,FY2028 Q1,False,False
2027-10-26,20271026,2027,4,10,October,Oct,26,2028,1,FY2028 Q1,False,False
2027-10-28,20271028,2027,4,10,October,Oct,28,2028,1,FY2028 Q1,False,False
2027-10-31,20271031,2027,4,10,October,Oct,31,2028,1,FY2028 Q1,False,False
2027-11-01,20271101,2027,4,11,November,Nov,1,2028,1,FY2028 Q1,False,False
2027-11-02,20271102,2027,4,11,November,Nov,2,2028,1,FY2028 Q1,False,False
2027-11-03,20271103,2027,4,11,November,Nov,3,2028,1,FY2028 Q1,False,False
2027-11-04,20271104,2027,4,11,November,Nov,4,2028,1,FY2028 Q1,False,False
2027-11-07,20271107,2027,4,11,November,Nov,7,2028,1,FY2028 Q1,False,False
2027-11-11,20271111,2027,4,11,November,Nov,11,2028,1,FY2028 Q1,False,False
2027-11-15,20271115,2027,4,11,November,Nov,15,2028,1,FY2028 Q1,False,False
2027-11-16,20271116,2027,4,11,November,Nov,16,2028,1,FY2028 Q1,False,False
2027-11-17,20271117,2027,4,11,November,Nov,17,2028,1,FY2028 Q1,False,False
2027-11-18,20271118,2027,4,11,November,Nov,18,2028,1,FY2028 Q1,False,False
2027-11-19,20271119,2027,4,11,November,Nov,19,2028,1,FY2028 Q1,False,False
2027-11-21,20271121,2027,4,11,November,Nov,21,2028,1,FY2028 Q1,False,False
2027-11-22,20271122,2027,4,11,November,Nov,22,2028,1,FY2028 Q1,False,False
2027-11-24,20271124,2027,4,11,November,Nov,24,2028,1,FY2028 Q1,False,False
2027-11-25,20271125,2027,4,11,November,Nov,25,2028,1,FY2028 Q1,False,False
2027-11-30,20271130,2027,4,11,November,Nov,30,2028,1,FY2028 Q1,False,False
2027-12-02,20271202,2027,4,12,December,Dec,2,2028,1,FY2028 Q1,False,False
2027-12-03,20271203,2027,4,12,December,Dec,3,2028,1,FY2028 Q1,False,False
2027-12-04,20271204,2027,4,12,December,Dec,4,2028,1,FY2028 Q1,False,False
2027-12-05,20271205,2027,4,12,December,Dec,5,2028,1,FY2028 Q1,False,False
2027-12-06,20271206,2027,4,12,December,Dec,6,2028,1,FY2028 Q1,False,False
2027-12-07,20271207,2027,4,12,December,Dec,7,2028,1,FY2028 Q1,False,False
2027-12-08,20271208,2027,4,12,December,Dec,8,2028,1,FY2028 Q1,False,False
2027-12-11,20271211,2027,4,12,December,Dec,11,2028,1,FY2028 Q1,False,False
2027-12-12,20271212,2027,4,12,December,Dec,12,2028,1,FY2028 Q1,False,False
2027-12-14,20271214,2027,4,12,December,Dec,14,2028,1,FY2028 Q1,False,False
2027-12-17,20271217,2027,4,12,December,Dec,17,2028,1,FY2028 Q1,False,False
2027-12-20,20271220,2027,4,12,December,Dec,20,2028,1,FY2028 Q1,False,False
2027-12-22,20271222,2027,4,12,December,Dec,22,2028,1,FY2028 Q1,False,False
2027-12-23,20271223,2027,4,12,December,Dec,23,2028,1,FY2028 Q1,False,False
2027-12-24,20271224,2027,4,12,December,Dec,24,2028,1,FY2028 Q1,False,False
2027-12-25,20271225,2027,4,12,December,Dec,25,2028,1,FY2028 Q1,False,False
2027-12-27,20271227,2027,4,12,December,Dec,27,2028,1,FY2028 Q1,False,False
2027-12-28,20271228,2027,4,12,December,Dec,28,2028,1,FY2028 Q1,False,False
2027-12-29,20271229,2027,4,12,December,Dec,29,2028,1,FY2028 Q1,False,False
2027-12-30,20271230,2027,4,12,December,Dec,30,2028,1,FY2028 Q1,False,False
2027-12-31,20271231,2027,4,12,December,Dec,31,2028,1,FY2028 Q1,False,False
2028-01-01,20280101,2028,1,1,January,Jan,1,2028,2,FY2028 Q2,False,False
2028-01-02,20280102,2028,1,1,January,Jan,2,2028,2,FY2028 Q2,False,False
2028-01-03,20280103,2028,1,1,January,Jan,3,2028,2,FY2028 Q2,False,False
2028-01-04,20280104,2028,1,1,January,Jan,4,2028,2,FY2028 Q2,False,False
2028-01-05,20280105,2028,1,1,January,Jan,5,2028,2,FY2028 Q2,False,False
2028-01-06,20280106,2028,1,1,January,Jan,6,2028,2,FY2028 Q2,False,False
2028-01-07,20280107,2028,1,1,January,Jan,7,2028,2,FY2028 Q2,False,False
2028-01-10,20280110,2028,1,1,January,Jan,10,2028,2,FY2028 Q2,False,False
2028-01-14,20280114,2028,1,1,January,Jan,14,2028,2,FY2028 Q2,False,False
2028-01-15,20280115,2028,1,1,January,Jan,15,2028,2,FY2028 Q2,False,False
2028-01-16,20280116,2028,1,1,January,Jan,16,2028,2,FY2028 Q2,False,False
2028-01-23,20280123,2028,1,1,January,Jan,23,2028,2,FY2028 Q2,False,False
2028-01-24,20280124,2028,1,1,January,Jan,24,2028,2,FY2028 Q2,False,False
2028-01-29,20280129,2028,1,1,January,Jan,29,2028,2,FY2028 Q2,False,False
2028-01-30,20280130,2028,1,1,January,Jan,30,2028,2,FY2028 Q2,False,False
2028-01-31,20280131,2028,1,1,January,Jan,31,2028,2,FY2028 Q2,False,False
2028-02-04,20280204,2028,1,2,February,Feb,4,2028,2,FY2028 Q2,False,False
2028-02-05,20280205,2028,1,2,February,Feb,5,2028,2,FY2028 Q2,False,False
2028-02-06,20280206,2028,1,2,February,Feb,6,2028,2,FY2028 Q2,False,False
2028-02-07,20280207,2028,1,2,February,Feb,7,2028,2,FY2028 Q2,False,False
2028-02-09,20280209,2028,1,2,February,Feb,9,2028,2,FY2028 Q2,False,False
2028-02-10,20280210,2028,1,2,February,Feb,10,2028,2,FY2028 Q2,False,False
2028-02-14,20280214,2028,1,2,February,Feb,14,2028,2,FY2028 Q2,False,False
2028-02-16,20280216,2028,1,2,February,Feb,16,2028,2,FY2028 Q2,False,False
2028-02-19,20280219,2028,1,2,February,Feb,19,2028,2,FY2028 Q2,False,False
2028-02-20,20280220,2028,1,2,February,Feb,20,2028,2,FY2028 Q2,False,False
2028-02-22,20280222,2028,1,2,February,Feb,22,2028,2,FY2028 Q2,False,False
2028-02-24,20280224,2028,1,2,February,Feb,24,2028,2,FY2028 Q2,False,False
2028-02-25,20280225,2028,1,2,February,Feb,25,2028,2,FY2028 Q2,False,False
2028-02-28,20280228,2028,1,2,February,Feb,28,2028,2,FY2028 Q2,False,False
2028-02-29,20280229,2028,1,2,February,Feb,29,2028,2,FY2028 Q2,False,False
2028-03-01,20280301,2028,1,3,March,Mar,1,2028,2,FY2028 Q2,False,False
2028-03-05,20280305,2028,1,3,March,Mar,5,2028,2,FY2028 Q2,False,False
2028-03-06,20280306,2028,1,3,March,Mar,6,2028,2,FY2028 Q2,False,False
2028-03-13,20280313,2028,1,3,March,Mar,13,2028,2,FY2028 Q2,False,False
2028-03-14,20280314,2028,1,3,March,Mar,14,2028,2,FY2028 Q2,False,False
2028-03-18,20280318,2028,1,3,March,Mar,18,2028,2,FY2028 Q2,False,False
2028-03-19,20280319,2028,1,3,March,Mar,19,2028,2,FY2028 Q2,False,False
2028-03-21,20280321,2028,1,3,March,Mar,21,2028,2,FY2028 Q2,False,False
2028-03-24,20280324,2028,1,3,March,Mar,24,2028,2,FY2028 Q2,False,False
2028-03-25,20280325,2028,1,3,March,Mar,25,2028,2,FY2028 Q2,False,False
2028-03-26,20280326,2028,1,3,March,Mar,26,2028,2,FY2028 Q2,False,False
2028-03-27,20280327,2028,1,3,March,Mar,27,2028,2,FY2028 Q2,False,False
2028-03-28,20280328,2028,1,3,March,Mar,28,2028,2,FY2028 Q2,False,False
2028-03-29,20280329,2028,1,3,March,Mar,29,2028,2,FY2028 Q2,False,False
2028-03-30,20280330,2028,1,3,March,Mar,30,2028,2,FY2028 Q2,False,False
2028-03-31,20280331,2028,1,3,March,Mar,31,2028,2,FY2028 Q2,False,False
2028-04-01,20280401,2028,2,4,April,Apr,1,2028,3,FY2028 Q3,False,False
2028-04-02,20280402,2028,2,4,April,Apr,2,2028,3,FY2028 Q3,False,False
2028-04-03,20280403,2028,2,4,April,Apr,3,2028,3,FY2028 Q3,False,False
2028-04-04,20280404,2028,2,4,April,Apr,4,2028,3,FY2028 Q3,False,False
2028-04-05,20280405,2028,2,4,April,Apr,5,2028,3,FY2028 Q3,False,False
2028-04-06,20280406,2028,2,4,April,Apr,6,2028,3,FY2028 Q3,False,False
2028-04-07,20280407,2028,2,4,April,Apr,7,2028,3,FY2028 Q3,False,False
